borough,station_name,line_designators,station_key,line_designators_str,annual_ridership,year,date_standardized,line,station_key_split
Bx,138 St-Grand Concourse,"['4', '5']",138_St_Grand_Concourse|4_5,4_5,800595,2007,2007-12-31,4,4|138_St_Grand_Concourse|4_5
Bx,138 St-Grand Concourse,"['4', '5']",138_St_Grand_Concourse|4_5,4_5,800595,2007,2007-12-31,5,5|138_St_Grand_Concourse|4_5
Bx,149 St-Grand Concourse,"['2', '4', '5']",149_St_Grand_Concourse|2_4_5,2_4_5,3112547,2007,2007-12-31,2,2|149_St_Grand_Concourse|2_4_5
Bx,149 St-Grand Concourse,"['2', '4', '5']",149_St_Grand_Concourse|2_4_5,2_4_5,3112547,2007,2007-12-31,4,4|149_St_Grand_Concourse|2_4_5
Bx,149 St-Grand Concourse,"['2', '4', '5']",149_St_Grand_Concourse|2_4_5,2_4_5,3112547,2007,2007-12-31,5,5|149_St_Grand_Concourse|2_4_5
Bx,161 St-Yankee Stadium,"['B', 'D', '4']",161_St_Yankee_Stadium|B_D_4,B_D_4,7836990,2007,2007-12-31,B,B|161_St_Yankee_Stadium|B_D_4
Bx,161 St-Yankee Stadium,"['B', 'D', '4']",161_St_Yankee_Stadium|B_D_4,B_D_4,7836990,2007,2007-12-31,D,D|161_St_Yankee_Stadium|B_D_4
Bx,161 St-Yankee Stadium,"['B', 'D', '4']",161_St_Yankee_Stadium|B_D_4,B_D_4,7836990,2007,2007-12-31,4,4|161_St_Yankee_Stadium|B_D_4
Bx,167 St,['4'],167_St|4,4,2715327,2007,2007-12-31,4,4|167_St|4
Bx,167 St,"['B', 'D']",167_St|B_D,B_D,2834640,2007,2007-12-31,B,B|167_St|B_D
Bx,167 St,"['B', 'D']",167_St|B_D,B_D,2834640,2007,2007-12-31,D,D|167_St|B_D
Bx,170 St,['4'],170_St|4,4,2523549,2007,2007-12-31,4,4|170_St|4
Bx,170 St,"['B', 'D']",170_St|B_D,B_D,2019834,2007,2007-12-31,B,B|170_St|B_D
Bx,170 St,"['B', 'D']",170_St|B_D,B_D,2019834,2007,2007-12-31,D,D|170_St|B_D
Bx,174 St,"['2', '5']",174_St|2_5,2_5,2047981,2007,2007-12-31,2,2|174_St|2_5
Bx,174 St,"['2', '5']",174_St|2_5,2_5,2047981,2007,2007-12-31,5,5|174_St|2_5
Bx,174-175 Sts,"['B', 'D']",174_175_Sts|B_D,B_D,1490168,2007,2007-12-31,B,B|174_175_Sts|B_D
Bx,174-175 Sts,"['B', 'D']",174_175_Sts|B_D,B_D,1490168,2007,2007-12-31,D,D|174_175_Sts|B_D
Bx,176 St,['4'],176_St|4,4,1454231,2007,2007-12-31,4,4|176_St|4
Bx,182-183 Sts,"['B', 'D']",182_183_Sts|B_D,B_D,1592710,2007,2007-12-31,B,B|182_183_Sts|B_D
Bx,182-183 Sts,"['B', 'D']",182_183_Sts|B_D,B_D,1592710,2007,2007-12-31,D,D|182_183_Sts|B_D
Bx,183 St,['4'],183_St|4,4,1073820,2007,2007-12-31,4,4|183_St|4
Bx,219 St,"['2', '5']",219_St|2_5,2_5,854553,2007,2007-12-31,2,2|219_St|2_5
Bx,219 St,"['2', '5']",219_St|2_5,2_5,854553,2007,2007-12-31,5,5|219_St|2_5
Bx,225 St,"['2', '5']",225_St|2_5,2_5,1095409,2007,2007-12-31,2,2|225_St|2_5
Bx,225 St,"['2', '5']",225_St|2_5,2_5,1095409,2007,2007-12-31,5,5|225_St|2_5
Bx,231 St,['1'],231_St|1,1,2531151,2007,2007-12-31,1,1|231_St|1
Bx,233 St,"['2', '5']",233_St|2_5,2_5,1375404,2007,2007-12-31,2,2|233_St|2_5
Bx,233 St,"['2', '5']",233_St|2_5,2_5,1375404,2007,2007-12-31,5,5|233_St|2_5
Bx,238 St,['1'],238_St|1,1,1097387,2007,2007-12-31,1,1|238_St|1
Bx,3 Av-138 St,['6'],3_Av_138_St|6,6,2023274,2007,2007-12-31,6,6|3_Av_138_St|6
Bx,3 Av-149 St,"['2', '5']",3_Av_149_St|2_5,2_5,7095262,2007,2007-12-31,2,2|3_Av_149_St|2_5
Bx,3 Av-149 St,"['2', '5']",3_Av_149_St|2_5,2_5,7095262,2007,2007-12-31,5,5|3_Av_149_St|2_5
Bx,Allerton Av,"['2', '5']",Allerton_Av|2_5,2_5,1574252,2007,2007-12-31,2,2|Allerton_Av|2_5
Bx,Allerton Av,"['2', '5']",Allerton_Av|2_5,2_5,1574252,2007,2007-12-31,5,5|Allerton_Av|2_5
Bx,Baychester Av,['5'],Baychester_Av|5,5,1112821,2007,2007-12-31,5,5|Baychester_Av|5
Bx,Bedford Park Blvd,"['B', 'D']",Bedford_Park_Blvd|B_D,B_D,1928566,2007,2007-12-31,B,B|Bedford_Park_Blvd|B_D
Bx,Bedford Park Blvd,"['B', 'D']",Bedford_Park_Blvd|B_D,B_D,1928566,2007,2007-12-31,D,D|Bedford_Park_Blvd|B_D
Bx,Bedford Park Blvd-Lehman College,['4'],Bedford_Park_Blvd_Lehman_College|4,4,1614531,2007,2007-12-31,4,4|Bedford_Park_Blvd_Lehman_College|4
Bx,Bronx Park East,"['2', '5']",Bronx_Park_East|2_5,2_5,856682,2007,2007-12-31,2,2|Bronx_Park_East|2_5
Bx,Bronx Park East,"['2', '5']",Bronx_Park_East|2_5,2_5,856682,2007,2007-12-31,5,5|Bronx_Park_East|2_5
Bx,Brook Av,['6'],Brook_Av|6,6,1825026,2007,2007-12-31,6,6|Brook_Av|6
Bx,Buhre Av,['6'],Buhre_Av|6,6,824727,2007,2007-12-31,6,6|Buhre_Av|6
Bx,Burke Av,"['2', '5']",Burke_Av|2_5,2_5,1019924,2007,2007-12-31,2,2|Burke_Av|2_5
Bx,Burke Av,"['2', '5']",Burke_Av|2_5,2_5,1019924,2007,2007-12-31,5,5|Burke_Av|2_5
Bx,Burnside Av,['4'],Burnside_Av|4,4,3182286,2007,2007-12-31,4,4|Burnside_Av|4
Bx,Castle Hill Av,['6'],Castle_Hill_Av|6,6,2021224,2007,2007-12-31,6,6|Castle_Hill_Av|6
Bx,Cypress Av,['6'],Cypress_Av|6,6,1037151,2007,2007-12-31,6,6|Cypress_Av|6
Bx,East 143 St-St Mary's St,['6'],East_143_St_St_Mary's_St|6,6,271886,2007,2007-12-31,6,6|East_143_St_St_Mary's_St|6
Bx,East 149 St,['6'],East_149_St|6,6,1337401,2007,2007-12-31,6,6|East_149_St|6
Bx,East 180 St,"['2', '5']",East_180_St|2_5,2_5,1824605,2007,2007-12-31,2,2|East_180_St|2_5
Bx,East 180 St,"['2', '5']",East_180_St|2_5,2_5,1824605,2007,2007-12-31,5,5|East_180_St|2_5
Bx,Eastchester-Dyre Av,['5'],Eastchester_Dyre_Av|5,5,1146326,2007,2007-12-31,5,5|Eastchester_Dyre_Av|5
Bx,Elder Av,['6'],Elder_Av|6,6,1999596,2007,2007-12-31,6,6|Elder_Av|6
Bx,Fordham Rd,['4'],Fordham_Rd|4,4,3954572,2007,2007-12-31,4,4|Fordham_Rd|4
Bx,Fordham Rd,"['B', 'D']",Fordham_Rd|B_D,B_D,3711150,2007,2007-12-31,B,B|Fordham_Rd|B_D
Bx,Fordham Rd,"['B', 'D']",Fordham_Rd|B_D,B_D,3711150,2007,2007-12-31,D,D|Fordham_Rd|B_D
Bx,Freeman St,"['2', '5']",Freeman_St|2_5,2_5,1043539,2007,2007-12-31,2,2|Freeman_St|2_5
Bx,Freeman St,"['2', '5']",Freeman_St|2_5,2_5,1043539,2007,2007-12-31,5,5|Freeman_St|2_5
Bx,Gun Hill Rd,"['2', '5']",Gun_Hill_Rd|2_5,2_5,1739590,2007,2007-12-31,2,2|Gun_Hill_Rd|2_5
Bx,Gun Hill Rd,"['2', '5']",Gun_Hill_Rd|2_5,2_5,1739590,2007,2007-12-31,5,5|Gun_Hill_Rd|2_5
Bx,Gun Hill Rd,['5'],Gun_Hill_Rd|5,5,1753569,2007,2007-12-31,5,5|Gun_Hill_Rd|5
Bx,Hunts Point Av,['6'],Hunts_Point_Av|6,6,3132363,2007,2007-12-31,6,6|Hunts_Point_Av|6
Bx,Intervale Av,"['2', '5']",Intervale_Av|2_5,2_5,826760,2007,2007-12-31,2,2|Intervale_Av|2_5
Bx,Intervale Av,"['2', '5']",Intervale_Av|2_5,2_5,826760,2007,2007-12-31,5,5|Intervale_Av|2_5
Bx,Jackson Av,"['2', '5']",Jackson_Av|2_5,2_5,1527291,2007,2007-12-31,2,2|Jackson_Av|2_5
Bx,Jackson Av,"['2', '5']",Jackson_Av|2_5,2_5,1527291,2007,2007-12-31,5,5|Jackson_Av|2_5
Bx,Kingsbridge Rd,['4'],Kingsbridge_Rd|4,4,1557595,2007,2007-12-31,4,4|Kingsbridge_Rd|4
Bx,Kingsbridge Rd,"['B', 'D']",Kingsbridge_Rd|B_D,B_D,2677855,2007,2007-12-31,B,B|Kingsbridge_Rd|B_D
Bx,Kingsbridge Rd,"['B', 'D']",Kingsbridge_Rd|B_D,B_D,2677855,2007,2007-12-31,D,D|Kingsbridge_Rd|B_D
Bx,Longwood Av,['6'],Longwood_Av|6,6,1031697,2007,2007-12-31,6,6|Longwood_Av|6
Bx,Middletown Rd,['6'],Middletown_Rd|6,6,487759,2007,2007-12-31,6,6|Middletown_Rd|6
Bx,Morris Park,['5'],Morris_Park|5,5,550547,2007,2007-12-31,5,5|Morris_Park|5
Bx,Morrison Av-Soundview,['6'],Morrison_Av_Soundview|6,6,1879569,2007,2007-12-31,6,6|Morrison_Av_Soundview|6
Bx,Mosholu Pkwy,['4'],Mosholu_Pkwy|4,4,2155241,2007,2007-12-31,4,4|Mosholu_Pkwy|4
Bx,Mt Eden Av,['4'],Mt_Eden_Av|4,4,1538588,2007,2007-12-31,4,4|Mt_Eden_Av|4
Bx,Nereid Av,"['2', '5']",Nereid_Av|2_5,2_5,857763,2007,2007-12-31,2,2|Nereid_Av|2_5
Bx,Nereid Av,"['2', '5']",Nereid_Av|2_5,2_5,857763,2007,2007-12-31,5,5|Nereid_Av|2_5
Bx,Norwood-205 St,['D'],Norwood_205_St|D,D,2382795,2007,2007-12-31,D,D|Norwood_205_St|D
Bx,Parkchester,['6'],Parkchester|6,6,4605514,2007,2007-12-31,6,6|Parkchester|6
Bx,Pelham Bay Park,['6'],Pelham_Bay_Park|6,6,1836334,2007,2007-12-31,6,6|Pelham_Bay_Park|6
Bx,Pelham Pkwy,"['2', '5']",Pelham_Pkwy|2_5,2_5,2313926,2007,2007-12-31,2,2|Pelham_Pkwy|2_5
Bx,Pelham Pkwy,"['2', '5']",Pelham_Pkwy|2_5,2_5,2313926,2007,2007-12-31,5,5|Pelham_Pkwy|2_5
Bx,Pelham Pkwy,['5'],Pelham_Pkwy|5,5,840151,2007,2007-12-31,5,5|Pelham_Pkwy|5
Bx,Prospect Av,"['2', '5']",Prospect_Av|2_5,2_5,2208977,2007,2007-12-31,2,2|Prospect_Av|2_5
Bx,Prospect Av,"['2', '5']",Prospect_Av|2_5,2_5,2208977,2007,2007-12-31,5,5|Prospect_Av|2_5
Bx,Simpson St,"['2', '5']",Simpson_St|2_5,2_5,2816132,2007,2007-12-31,2,2|Simpson_St|2_5
Bx,Simpson St,"['2', '5']",Simpson_St|2_5,2_5,2816132,2007,2007-12-31,5,5|Simpson_St|2_5
Bx,St Lawrence Av,['6'],St_Lawrence_Av|6,6,1212190,2007,2007-12-31,6,6|St_Lawrence_Av|6
Bx,Tremont Av,"['B', 'D']",Tremont_Av|B_D,B_D,2769024,2007,2007-12-31,B,B|Tremont_Av|B_D
Bx,Tremont Av,"['B', 'D']",Tremont_Av|B_D,B_D,2769024,2007,2007-12-31,D,D|Tremont_Av|B_D
Bx,Van Cortlandt Park-242 St,['1'],Van_Cortlandt_Park_242_St|1,1,1829242,2007,2007-12-31,1,1|Van_Cortlandt_Park_242_St|1
Bx,Wakefield-241 St,['2'],Wakefield_241_St|2,2,1272043,2007,2007-12-31,2,2|Wakefield_241_St|2
Bx,West Farms Sq-East Tremont Av,"['2', '5']",West_Farms_Sq_East_Tremont_Av|2_5,2_5,2266956,2007,2007-12-31,2,2|West_Farms_Sq_East_Tremont_Av|2_5
Bx,West Farms Sq-East Tremont Av,"['2', '5']",West_Farms_Sq_East_Tremont_Av|2_5,2_5,2266956,2007,2007-12-31,5,5|West_Farms_Sq_East_Tremont_Av|2_5
Bx,Westchester Sq-East Tremont Av,['6'],Westchester_Sq_East_Tremont_Av|6,6,1791258,2007,2007-12-31,6,6|Westchester_Sq_East_Tremont_Av|6
Bx,Whitlock Av,['6'],Whitlock_Av|6,6,459855,2007,2007-12-31,6,6|Whitlock_Av|6
Bx,Woodlawn,['4'],Woodlawn|4,4,1963703,2007,2007-12-31,4,4|Woodlawn|4
Bx,Zerega Av,['6'],Zerega_Av|6,6,688598,2007,2007-12-31,6,6|Zerega_Av|6
B,15 St-Prospect Park,"['F', 'G']",15_St_Prospect_Park|F_G,F_G,1848820,2007,2007-12-31,F,F|15_St_Prospect_Park|F_G
B,15 St-Prospect Park,"['F', 'G']",15_St_Prospect_Park|F_G,F_G,1848820,2007,2007-12-31,G,G|15_St_Prospect_Park|F_G
B,18 Av,['D'],18_Av|D,D,1653638,2007,2007-12-31,D,D|18_Av|D
B,18 Av,['F'],18_Av|F,F,1288783,2007,2007-12-31,F,F|18_Av|F
B,18 Av,['N'],18_Av|N,N,1451716,2007,2007-12-31,N,N|18_Av|N
B,20 Av,['D'],20_Av|D,D,1408668,2007,2007-12-31,D,D|20_Av|D
B,20 Av,['N'],20_Av|N,N,1074076,2007,2007-12-31,N,N|20_Av|N
B,25 Av,['D'],25_Av|D,D,1354147,2007,2007-12-31,D,D|25_Av|D
B,25 St,['R'],25_St|R,R,1199657,2007,2007-12-31,R,R|25_St|R
B,36 St,"['D', 'N', 'R']",36_St|D_N_R,D_N_R,3344295,2007,2007-12-31,D,D|36_St|D_N_R
B,36 St,"['D', 'N', 'R']",36_St|D_N_R,D_N_R,3344295,2007,2007-12-31,N,N|36_St|D_N_R
B,36 St,"['D', 'N', 'R']",36_St|D_N_R,D_N_R,3344295,2007,2007-12-31,R,R|36_St|D_N_R
B,4 Av /9 St,"['F', 'G', 'R']",4_Av_9_St|F_G_R,F_G_R,3220717,2007,2007-12-31,F,F|4_Av_9_St|F_G_R
B,4 Av /9 St,"['F', 'G', 'R']",4_Av_9_St|F_G_R,F_G_R,3220717,2007,2007-12-31,G,G|4_Av_9_St|F_G_R
B,4 Av /9 St,"['F', 'G', 'R']",4_Av_9_St|F_G_R,F_G_R,3220717,2007,2007-12-31,R,R|4_Av_9_St|F_G_R
B,45 St,['R'],45_St|R,R,2285612,2007,2007-12-31,R,R|45_St|R
B,50 St,['D'],50_St|D,D,1002804,2007,2007-12-31,D,D|50_St|D
B,53 St,['R'],53_St|R,R,2416483,2007,2007-12-31,R,R|53_St|R
B,55 St,['D'],55_St|D,D,622180,2007,2007-12-31,D,D|55_St|D
B,59 St,"['N', 'R']",59_St|N_R,N_R,3705952,2007,2007-12-31,N,N|59_St|N_R
B,59 St,"['N', 'R']",59_St|N_R,N_R,3705952,2007,2007-12-31,R,R|59_St|N_R
B,7 Av,"['B', 'Q']",7_Av|B_Q,B_Q,2919809,2007,2007-12-31,B,B|7_Av|B_Q
B,7 Av,"['B', 'Q']",7_Av|B_Q,B_Q,2919809,2007,2007-12-31,Q,Q|7_Av|B_Q
B,7 Av,"['F', 'G']",7_Av|F_G,F_G,3507448,2007,2007-12-31,F,F|7_Av|F_G
B,7 Av,"['F', 'G']",7_Av|F_G,F_G,3507448,2007,2007-12-31,G,G|7_Av|F_G
B,71 St,['D'],71_St|D,D,1384920,2007,2007-12-31,D,D|71_St|D
B,77 St,['R'],77_St|R,R,1503433,2007,2007-12-31,R,R|77_St|R
B,79 St,['D'],79_St|D,D,1730863,2007,2007-12-31,D,D|79_St|D
B,8 Av,['N'],8_Av|N,N,2943759,2007,2007-12-31,N,N|8_Av|N
B,86 St,['N'],86_St|N,N,619906,2007,2007-12-31,N,N|86_St|N
B,86 St,['R'],86_St|R,R,3226321,2007,2007-12-31,R,R|86_St|R
B,9 Av,['D'],9_Av|D,D,1861608,2007,2007-12-31,D,D|9_Av|D
B,Alabama Av,['J'],Alabama_Av|J,J,605337,2007,2007-12-31,J,J|Alabama_Av|J
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,B,B|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,D,D|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,N,N|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,Q,Q|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,R,R|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,2,2|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,3,3|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,4,4|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av-Barclays Ctr,"['B', 'D', 'N', 'Q', 'R', '2', '3', '4', '5']",Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5,B_D_N_Q_R_2_3_4_5,9643487,2007,2007-12-31,5,5|Atlantic_Av_Barclays_Ctr|B_D_N_Q_R_2_3_4_5
B,Atlantic Av,['L'],Atlantic_Av|L,L,339874,2007,2007-12-31,L,L|Atlantic_Av|L
B,Avenue H,['Q'],Avenue_H|Q,Q,850208,2007,2007-12-31,Q,Q|Avenue_H|Q
B,Avenue I,['F'],Avenue_I|F,F,736191,2007,2007-12-31,F,F|Avenue_I|F
B,Avenue J,['Q'],Avenue_J|Q,Q,1973706,2007,2007-12-31,Q,Q|Avenue_J|Q
B,Avenue M,['Q'],Avenue_M|Q,Q,1751074,2007,2007-12-31,Q,Q|Avenue_M|Q
B,Avenue N,['F'],Avenue_N|F,F,1051230,2007,2007-12-31,F,F|Avenue_N|F
B,Avenue P,['F'],Avenue_P|F,F,892585,2007,2007-12-31,F,F|Avenue_P|F
B,Avenue U,['F'],Avenue_U|F,F,676788,2007,2007-12-31,F,F|Avenue_U|F
B,Avenue U,['N'],Avenue_U|N,N,984530,2007,2007-12-31,N,N|Avenue_U|N
B,Avenue U,['Q'],Avenue_U|Q,Q,2271140,2007,2007-12-31,Q,Q|Avenue_U|Q
B,Avenue X,['F'],Avenue_X|F,F,886355,2007,2007-12-31,F,F|Avenue_X|F
B,Bay 50 St,['D'],Bay_50_St|D,D,873104,2007,2007-12-31,D,D|Bay_50_St|D
B,Bay Pkwy,['D'],Bay_Pkwy|D,D,2145203,2007,2007-12-31,D,D|Bay_Pkwy|D
B,Bay Pkwy,['F'],Bay_Pkwy|F,F,448356,2007,2007-12-31,F,F|Bay_Pkwy|F
B,Bay Pkwy,['N'],Bay_Pkwy|N,N,1725387,2007,2007-12-31,N,N|Bay_Pkwy|N
B,Bay Ridge Av,['R'],Bay_Ridge_Av|R,R,2438750,2007,2007-12-31,R,R|Bay_Ridge_Av|R
B,Bay Ridge-95 St,['R'],Bay_Ridge_95_St|R,R,1679876,2007,2007-12-31,R,R|Bay_Ridge_95_St|R
B,Bedford Av,['L'],Bedford_Av|L,L,5766688,2007,2007-12-31,L,L|Bedford_Av|L
B,Bedford-Nostrand Avs,['G'],Bedford_Nostrand_Avs|G,G,1660873,2007,2007-12-31,G,G|Bedford_Nostrand_Avs|G
B,Bergen St,"['2', '3']",Bergen_St|2_3,2_3,1207019,2007,2007-12-31,2,2|Bergen_St|2_3
B,Bergen St,"['2', '3']",Bergen_St|2_3,2_3,1207019,2007,2007-12-31,3,3|Bergen_St|2_3
B,Bergen St,"['F', 'G']",Bergen_St|F_G,F_G,3126241,2007,2007-12-31,F,F|Bergen_St|F_G
B,Bergen St,"['F', 'G']",Bergen_St|F_G,F_G,3126241,2007,2007-12-31,G,G|Bergen_St|F_G
B,Beverley Rd,['Q'],Beverley_Rd|Q,Q,900828,2007,2007-12-31,Q,Q|Beverley_Rd|Q
B,Beverly Rd,"['2', '5']",Beverly_Rd|2_5,2_5,1244565,2007,2007-12-31,2,2|Beverly_Rd|2_5
B,Beverly Rd,"['2', '5']",Beverly_Rd|2_5,2_5,1244565,2007,2007-12-31,5,5|Beverly_Rd|2_5
B,Brighton Beach,"['B', 'Q']",Brighton_Beach|B_Q,B_Q,3895150,2007,2007-12-31,B,B|Brighton_Beach|B_Q
B,Brighton Beach,"['B', 'Q']",Brighton_Beach|B_Q,B_Q,3895150,2007,2007-12-31,Q,Q|Brighton_Beach|B_Q
B,Broadway,['G'],Broadway|G,G,1006749,2007,2007-12-31,G,G|Broadway|G
B,Broadway Junction,"['A', 'C', 'J', 'L', 'Z']",Broadway_Junction|A_C_J_L_Z,A_C_J_L_Z,2907085,2007,2007-12-31,A,A|Broadway_Junction|A_C_J_L_Z
B,Broadway Junction,"['A', 'C', 'J', 'L', 'Z']",Broadway_Junction|A_C_J_L_Z,A_C_J_L_Z,2907085,2007,2007-12-31,C,C|Broadway_Junction|A_C_J_L_Z
B,Broadway Junction,"['A', 'C', 'J', 'L', 'Z']",Broadway_Junction|A_C_J_L_Z,A_C_J_L_Z,2907085,2007,2007-12-31,J,J|Broadway_Junction|A_C_J_L_Z
B,Broadway Junction,"['A', 'C', 'J', 'L', 'Z']",Broadway_Junction|A_C_J_L_Z,A_C_J_L_Z,2907085,2007,2007-12-31,L,L|Broadway_Junction|A_C_J_L_Z
B,Broadway Junction,"['A', 'C', 'J', 'L', 'Z']",Broadway_Junction|A_C_J_L_Z,A_C_J_L_Z,2907085,2007,2007-12-31,Z,Z|Broadway_Junction|A_C_J_L_Z
B,Bushwick Av-Aberdeen St,['L'],Bushwick_Av_Aberdeen_St|L,L,315597,2007,2007-12-31,L,L|Bushwick_Av_Aberdeen_St|L
B,Canarsie-Rockaway Pkwy,['L'],Canarsie_Rockaway_Pkwy|L,L,3601731,2007,2007-12-31,L,L|Canarsie_Rockaway_Pkwy|L
B,Carroll St,"['F', 'G']",Carroll_St|F_G,F_G,3059642,2007,2007-12-31,F,F|Carroll_St|F_G
B,Carroll St,"['F', 'G']",Carroll_St|F_G,F_G,3059642,2007,2007-12-31,G,G|Carroll_St|F_G
B,Central Av,['M'],Central_Av|M,M,620228,2007,2007-12-31,M,M|Central_Av|M
B,Chauncey St,"['J', 'Z']",Chauncey_St|J_Z,J_Z,771353,2007,2007-12-31,J,J|Chauncey_St|J_Z
B,Chauncey St,"['J', 'Z']",Chauncey_St|J_Z,J_Z,771353,2007,2007-12-31,Z,Z|Chauncey_St|J_Z
B,Church Av,"['2', '5']",Church_Av|2_5,2_5,2921895,2007,2007-12-31,2,2|Church_Av|2_5
B,Church Av,"['2', '5']",Church_Av|2_5,2_5,2921895,2007,2007-12-31,5,5|Church_Av|2_5
B,Church Av,"['B', 'Q']",Church_Av|B_Q,B_Q,4875322,2007,2007-12-31,B,B|Church_Av|B_Q
B,Church Av,"['B', 'Q']",Church_Av|B_Q,B_Q,4875322,2007,2007-12-31,Q,Q|Church_Av|B_Q
B,Church Av,"['F', 'G']",Church_Av|F_G,F_G,2941806,2007,2007-12-31,F,F|Church_Av|F_G
B,Church Av,"['F', 'G']",Church_Av|F_G,F_G,2941806,2007,2007-12-31,G,G|Church_Av|F_G
B,Clark St,"['2', '3']",Clark_St|2_3,2_3,1592264,2007,2007-12-31,2,2|Clark_St|2_3
B,Clark St,"['2', '3']",Clark_St|2_3,2_3,1592264,2007,2007-12-31,3,3|Clark_St|2_3
B,Classon Av,['G'],Classon_Av|G,G,1102407,2007,2007-12-31,G,G|Classon_Av|G
B,Cleveland St,['J'],Cleveland_St|J,J,818018,2007,2007-12-31,J,J|Cleveland_St|J
B,Clinton-Washington Avs,['C'],Clinton_Washington_Avs|C,C,1531187,2007,2007-12-31,C,C|Clinton_Washington_Avs|C
B,Clinton-Washington Avs,['G'],Clinton_Washington_Avs|G,G,1417193,2007,2007-12-31,G,G|Clinton_Washington_Avs|G
B,Coney Island-Stillwell Av,"['D', 'F', 'N', 'Q']",Coney_Island_Stillwell_Av|D_F_N_Q,D_F_N_Q,4258403,2007,2007-12-31,D,D|Coney_Island_Stillwell_Av|D_F_N_Q
B,Coney Island-Stillwell Av,"['D', 'F', 'N', 'Q']",Coney_Island_Stillwell_Av|D_F_N_Q,D_F_N_Q,4258403,2007,2007-12-31,F,F|Coney_Island_Stillwell_Av|D_F_N_Q
B,Coney Island-Stillwell Av,"['D', 'F', 'N', 'Q']",Coney_Island_Stillwell_Av|D_F_N_Q,D_F_N_Q,4258403,2007,2007-12-31,N,N|Coney_Island_Stillwell_Av|D_F_N_Q
B,Coney Island-Stillwell Av,"['D', 'F', 'N', 'Q']",Coney_Island_Stillwell_Av|D_F_N_Q,D_F_N_Q,4258403,2007,2007-12-31,Q,Q|Coney_Island_Stillwell_Av|D_F_N_Q
B,Cortelyou Rd,['Q'],Cortelyou_Rd|Q,Q,1883312,2007,2007-12-31,Q,Q|Cortelyou_Rd|Q
B,Court St /Borough Hall,"['R', '2', '3', '4', '5']",Court_St_Borough_Hall|R_2_3_4_5,R_2_3_4_5,10147974,2007,2007-12-31,R,R|Court_St_Borough_Hall|R_2_3_4_5
B,Court St /Borough Hall,"['R', '2', '3', '4', '5']",Court_St_Borough_Hall|R_2_3_4_5,R_2_3_4_5,10147974,2007,2007-12-31,2,2|Court_St_Borough_Hall|R_2_3_4_5
B,Court St /Borough Hall,"['R', '2', '3', '4', '5']",Court_St_Borough_Hall|R_2_3_4_5,R_2_3_4_5,10147974,2007,2007-12-31,3,3|Court_St_Borough_Hall|R_2_3_4_5
